--------------------
BDMEP - INMET
--------------------
Estação           : MANICORE - AM (OMM: 82533)
Latitude  (graus) : -5.81
Longitude (graus) : -61.3
Altitude  (metros): 50.00
Estação Operante
Inicio de operação: 01/01/1928
Periodo solicitado dos dados: 01/01/1961 a 15/05/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções <http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html>
--------------------
Estacao;Data;Hora;TempMaxima;TempMinima;Temp Comp Media;
82533;30/03/1969;1200;;16.2;;
82533;31/03/1969;1200;;16.2;;
82533;01/10/1969;1200;;14.8;;
82533;02/10/1969;1200;;14.6;;
82533;03/10/1969;1200;;16.6;;
82533;04/10/1969;1200;;15;;
82533;05/10/1969;1200;;15.2;;
82533;06/10/1969;1200;;15.6;;
82533;07/10/1969;1200;;16.8;;
82533;08/10/1969;1200;;15.8;;
82533;09/10/1969;1200;;15.6;;
82533;10/10/1969;1200;;14.8;;
82533;11/10/1969;1200;;15.6;;
82533;12/10/1969;1200;;15.4;;
82533;13/10/1969;1200;;16.8;;
82533;14/10/1969;1200;;16;;
82533;15/10/1969;1200;;15.8;;
82533;16/10/1969;1200;;16;;
82533;17/10/1969;1200;;15.2;;
82533;18/10/1969;1200;;14.8;;
82533;19/10/1969;1200;;13;;
82533;20/10/1969;1200;;15.6;;
82533;21/10/1969;1200;;15.2;;
82533;22/10/1969;1200;;16.2;;
82533;23/10/1969;1200;;15.6;;
82533;24/10/1969;1200;;15.4;;
82533;25/10/1969;1200;;15.6;;
82533;26/10/1969;1200;;16.2;;
82533;27/10/1969;1200;;16.4;;
82533;28/10/1969;1200;;16;;
82533;29/10/1969;1200;;16.6;;
82533;30/10/1969;1200;;16.6;;
82533;31/10/1969;1200;;15.2;;
82533;01/11/1969;1200;;15;;
82533;02/11/1969;1200;;16.2;;
82533;03/11/1969;1200;;15.8;;
82533;04/11/1969;1200;;16.2;;
82533;05/11/1969;1200;;15.8;;
82533;06/11/1969;1200;;15;;
82533;07/11/1969;1200;;14.8;;
82533;08/11/1969;1200;;16.6;;
82533;09/11/1969;1200;;17;;
82533;10/11/1969;1200;;16.6;;
82533;11/11/1969;1200;;15.4;;
82533;12/11/1969;1200;;15.6;;
82533;13/11/1969;1200;;15.6;;
82533;14/11/1969;1200;;15.4;;
82533;15/11/1969;1200;;15.8;;
82533;16/11/1969;1200;;16.2;;
82533;17/11/1969;1200;;16.6;;
82533;18/11/1969;1200;;14.8;;
82533;19/11/1969;1200;;15;;
82533;20/11/1969;1200;;16;;
82533;21/11/1969;1200;;15.6;;
82533;22/11/1969;1200;;15;;
82533;23/11/1969;1200;;15;;
82533;24/11/1969;1200;;16.6;;
82533;25/11/1969;1200;;15.8;;
82533;26/11/1969;1200;;15.6;;
82533;27/11/1969;1200;;16.4;;
82533;28/11/1969;1200;;16.6;;
82533;29/11/1969;1200;;16.6;;
82533;30/11/1969;1200;;16.8;;
82533;01/12/1969;1200;;15.6;;
82533;02/12/1969;1200;;15.4;;
82533;03/12/1969;1200;;15.6;;
82533;04/12/1969;1200;;15.6;;
