--------------------
BDMEP - INMET
--------------------
Estação           : PEDRO AFONSO - TO (OMM: 82863)
Latitude  (graus) : -8.96
Longitude (graus) : -48.18
Altitude  (metros): 187.00
Estação Operante
Inicio de operação: 04/03/1977
Periodo solicitado dos dados: 01/01/1961 a 15/05/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções <http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html>
--------------------
Estacao;Data;Hora;TempMaxima;TempMinima;Temp Comp Media;
82863;27/10/1977;0000;28.8;;26.36;
82863;27/10/1977;1200;;23.8;;
82863;28/10/1977;0000;26.6;;23.04;
82863;28/10/1977;1200;;22;;
82863;29/10/1977;0000;28.6;;24.96;
82863;29/10/1977;1200;;21;;
82863;30/10/1977;0000;30;;25.4;
82863;30/10/1977;1200;;21.8;;
82863;31/10/1977;0000;25.4;;23.96;
82863;31/10/1977;1200;;23.2;;
82863;01/11/1977;0000;30.4;;24.48;
82863;01/11/1977;1200;;21.4;;
82863;02/11/1977;0000;31.8;;25.3;
82863;02/11/1977;1200;;22.3;;
82863;03/11/1977;0000;31;;25.64;
82863;03/11/1977;1200;;21.8;;
82863;04/11/1977;0000;26;;24.6;
82863;04/11/1977;1200;;22.4;;
82863;05/11/1977;0000;30.4;;25.76;
82863;05/11/1977;1200;;22;;
82863;06/11/1977;0000;26;;24.24;
82863;06/11/1977;1200;;22.4;;
82863;07/11/1977;0000;30.4;;25.24;
82863;07/11/1977;1200;;21;;
82863;08/11/1977;0000;26.4;;24.6;
82863;08/11/1977;1200;;22.6;;
82863;09/11/1977;0000;29.4;;24.4;
82863;09/11/1977;1200;;22;;
82863;10/11/1977;0000;30.2;;25.72;
82863;10/11/1977;1200;;23.2;;
82863;11/11/1977;0000;32.2;;26.72;
82863;11/11/1977;1200;;22.2;;
82863;12/11/1977;0000;32.8;;26.44;
82863;12/11/1977;1200;;22.4;;
82863;13/11/1977;0000;30.6;;27.72;
82863;13/11/1977;1200;;22.2;;
82863;14/11/1977;0000;30.4;;25.28;
82863;14/11/1977;1200;;21.4;;
82863;15/11/1977;0000;31.4;;26.44;
82863;15/11/1977;1200;;21.8;;
82863;16/11/1977;0000;26.4;;24.6;
82863;16/11/1977;1200;;22.6;;
82863;17/11/1977;0000;32;;25.12;
82863;17/11/1977;1200;;21.6;;
82863;18/11/1977;0000;26.2;;24.04;
82863;18/11/1977;1200;;22.4;;
82863;19/11/1977;0000;30.6;;24.48;
82863;19/11/1977;1200;;21.8;;
82863;20/11/1977;0000;32.6;;26.52;
82863;20/11/1977;1200;;22.4;;
82863;21/11/1977;0000;32.6;;26.52;
82863;21/11/1977;1200;;23;;
82863;22/11/1977;0000;32.8;;27.68;
82863;22/11/1977;1200;;26;;
82863;23/11/1977;0000;31.2;;26.72;
82863;23/11/1977;1200;;23.4;;
82863;24/11/1977;0000;32.4;;25.92;
82863;24/11/1977;1200;;22;;
82863;25/11/1977;0000;30.2;;25.84;
82863;25/11/1977;1200;;22.4;;
82863;26/11/1977;0000;32.8;;27.52;
82863;26/11/1977;1200;;22.8;;
82863;27/11/1977;0000;29.6;;26.44;
82863;27/11/1977;1200;;24.6;;
82863;28/11/1977;0000;25.6;;24.36;
82863;28/11/1977;1200;;23.6;;
82863;29/11/1977;0000;29.6;;25.44;
82863;29/11/1977;1200;;22.6;;
82863;30/11/1977;0000;31;;24.52;
82863;30/11/1977;1200;;21.8;;
82863;01/12/1977;0000;31.6;;26.24;
82863;01/12/1977;1200;;22.2;;
82863;02/12/1977;0000;32.8;;27.16;
82863;02/12/1977;1200;;22.8;;
82863;03/12/1977;0000;32.2;;27.08;
82863;03/12/1977;1200;;22.4;;
82863;04/12/1977;0000;32;;25.92;
82863;04/12/1977;1200;;22.8;;
82863;05/12/1977;0000;32;;27;
82863;05/12/1977;1200;;22;;
82863;06/12/1977;0000;34;;25.88;
82863;06/12/1977;1200;;21.6;;
82863;07/12/1977;0000;32.8;;27.32;
82863;07/12/1977;1200;;22.4;;
82863;08/12/1977;0000;27.6;;24.56;
82863;08/12/1977;1200;;22.6;;
82863;09/12/1977;0000;31;;25.96;
82863;09/12/1977;1200;;21.2;;
82863;10/12/1977;0000;26;;24.76;
82863;10/12/1977;1200;;23.2;;
82863;11/12/1977;0000;32;;26;
82863;11/12/1977;1200;;22.4;;
82863;12/12/1977;0000;27.2;;23.44;
82863;12/12/1977;1200;;21.2;;
